n_particles,w,c1,c2,penalty_method,rho,C,alpha,best_position,objective_value,inequality_0,inequality_1,violated
10,0.9,1.5,2.0,STATIC,10000.0,NA,NA,"[0.4599689438330015, 1.9574943938419198]",-0.15555619731323156,-0.1503866288944894,-12.58253666232508,False
10,0.9,1.5,2.0,STATIC,10000.0,NA,NA,"[2.1517260855239755, 0.0]",-0.22695510490342743,0.75,-12.848273914476025,True
10,0.9,1.5,2.0,STATIC,10000.0,NA,NA,"[1.0728335610705209, 0.3369595743035385]",-0.37394644459661774,0.388498459963128,-13.59020686462594,True
10,0.9,1.5,2.0,STATIC,10000.0,NA,NA,"[4.342649075651117, 1.487021514819348]",-0.003165593991900297,-5.707612606803566,-9.170329409529534,False
10,0.9,1.5,2.0,STATIC,10000.0,NA,NA,"[1.2386965109710628, 1.326004729107667]",-0.0010064308276049893,-0.8925174314767965,-12.43529875992127,False
10,0.9,1.5,2.0,STATIC,10000.0,NA,NA,"[1.6661046748087134, 0.45680775322343276]",-0.3549214439998096,-0.0110895331344264,-12.877087571967854,False
10,0.9,1.5,2.0,STATIC,10000.0,NA,NA,"[1.8308953175503422, 0.4845279645390933]",-0.2628980997725514,-0.13711998149682414,-12.684576717910565,False
10,0.9,1.5,2.0,STATIC,10000.0,NA,NA,"[4.25884010773046, 0.2233203747413626]",-0.13488562834005507,-0.20108576882191143,-10.517839517528177,False
10,0.9,1.5,2.0,STATIC,10000.0,NA,NA,"[3.2964791148610204, 1.3768895128894405]",-0.23033116750246405,-3.788887522711204,-10.326631372249539,False
10,0.9,1.5,2.0,STATIC,10000.0,NA,NA,"[1.815634796308657, 0.7357264623982398]",-0.1151259716593905,-0.585810565695317,-12.448638741293102,False
10,0.9,1.5,2.25,STATIC,100.0,NA,NA,"[1.259876988560621, 0.42054649180830744]",-0.3927635067386818,0.22016315235081574,-13.319576519631072,True
10,0.9,1.5,2.25,STATIC,100.0,NA,NA,"[1.6051734052983233, 1.103735613033726]",-0.018144340327502246,-1.0216870525223782,-12.291090981667951,False
10,0.9,1.5,2.25,STATIC,100.0,NA,NA,"[3.2561978803318268, 1.6319256859117477]",-0.24220264802380048,-4.563872959324895,-10.111876433756425,False
10,0.9,1.5,2.25,STATIC,100.0,NA,NA,"[0.0, 0.5630576791781092]",-0.10194428908205651,0.75,-14.43694232082189,True
10,0.9,1.5,2.25,STATIC,100.0,NA,NA,"[1.6275092951227166, 0.2974829818235667]",-0.49356522472092834,0.2658436819413231,-13.075007723053716,True
10,0.9,1.5,2.25,STATIC,100.0,NA,NA,"[1.4776443504096646, 0.2576315526942152]",-0.563947087749016,0.36931219167412305,-13.26472409689612,True
10,0.9,1.5,2.25,STATIC,100.0,NA,NA,"[3.5977434019686574, 2.5547752636012984]",-0.0024849657426014725,-8.441425848134308,-8.847481334430045,False
10,0.9,1.5,2.25,STATIC,100.0,NA,NA,"[1.7936443421104775, 0.5802281694525131]",-0.21460869922403142,-0.29072297327161944,-12.62612748843701,False
10,0.9,1.5,2.25,STATIC,100.0,NA,NA,"[0.7879791910067444, 5.174576547806608]",-0.012112814987450806,-3.3274586419431236,-9.037444261186646,False
10,0.9,1.5,2.25,STATIC,100.0,NA,NA,"[1.8638761120482104, 0.06569383893495143]",-0.4459119724164656,0.6275548229004014,-13.070430049016839,True
10,0.9,1.5,2.25,STATIC,1000.0,NA,NA,"[1.4638762078963197, 1.4277244121175454]",-3.206055616103916e-05,-1.3400117983316346,-12.108399379986135,False
10,0.9,1.5,2.25,STATIC,1000.0,NA,NA,"[2.288965480022938, 1.4673038765168505]",-0.05772296370624315,-2.6086079220509104,-11.24373064346021,False
10,0.9,1.5,2.25,STATIC,1000.0,NA,NA,"[1.6251460074185635, 1.1970936172789255]",-0.007237161947820709,-1.1954519126270917,-12.177760375302512,False
10,0.9,1.5,2.25,STATIC,1000.0,NA,NA,"[0.006312256068055522, 1.8003925396025349]",-0.3530894801108833,0.738635461267012,-13.19329520432941,True
10,0.9,1.5,2.25,STATIC,1000.0,NA,NA,"[1.4677254318823516, 0.21167409510906576]",-0.5965128075299654,0.4393205473377405,-13.320600473008582,True
10,0.9,1.5,2.25,STATIC,1000.0,NA,NA,"[4.1726438333697375, 0.6841143940867558]",-0.02643260146038506,-2.104565707805576,-10.143241772543506,False
10,0.9,1.5,2.25,STATIC,1000.0,NA,NA,"[1.556459026523316, 0.4135226533165628]",-0.4226756217925425,0.10636893357356403,-13.03001832016012,True
10,0.9,1.5,2.25,STATIC,1000.0,NA,NA,"[2.979251909831836, 2.3710486974648637]",-0.04697432071220161,-6.313951360226483,-9.649699392703301,False
10,0.9,1.5,2.25,STATIC,1000.0,NA,NA,"[4.855588368225954, 1.0761800907897678]",-0.008256206183251614,-4.475487530955148,-9.068231540984279,False
10,0.9,1.5,2.25,STATIC,1000.0,NA,NA,"[6.35822487205413, 2.2141452965772874]",-0.05680788003992878,-13.328033695039377,-6.4276298313685825,False
10,0.9,1.5,2.25,STATIC,10000.0,NA,NA,"[3.5855324244064875, 3.8741985592901873]",-0.010550300524684192,-13.141064552923867,-7.540269016303325,False
10,0.9,1.5,2.25,STATIC,10000.0,NA,NA,"[1.638695119318937, 0.8368456395254469]",-0.09754347425454342,-0.6213348651136843,-12.524459241155617,False
10,0.9,1.5,2.25,STATIC,10000.0,NA,NA,"[2.7534707634431173, 1.1794058713133153]",-0.1571420721493508,-2.497459584894369,-11.067123365243567,False
10,0.9,1.5,2.25,STATIC,10000.0,NA,NA,"[0.0, 1.1791961648307787]",-0.43767308569807684,0.75,-13.82080383516922,True
10,0.9,1.5,2.25,STATIC,10000.0,NA,NA,"[3.5422765573672637, 1.58383916024365]",-0.17145679173157347,-4.860396327971334,-9.873884282389087,False
10,0.9,1.5,2.25,STATIC,10000.0,NA,NA,"[4.529561862351233, 1.110046999308473]",-0.005653766996470016,-4.278026553485085,-9.360391138340294,False
10,0.9,1.5,2.25,STATIC,10000.0,NA,NA,"[3.119826303858785, 1.584163350683388]",-0.26001649946006894,-4.1923144910711025,-10.296010345457827,False
10,0.9,1.5,2.25,STATIC,10000.0,NA,NA,"[0.6302940787032673, 3.7692405684898866]",-1.180942393812832e-06,-1.6257300115273123,-10.600465352806847,False
10,0.9,1.5,2.25,STATIC,10000.0,NA,NA,"[3.530179070008069, 2.547273210572795]",-0.005729054803521274,-8.242330573556337,-8.922547719419136,False
10,0.9,1.5,2.25,STATIC,10000.0,NA,NA,"[1.2999672026141944, 1.321153602540624]",-4.876062592186926e-05,-0.9674563529184004,-12.378879194845181,False
10,0.9,1.5,2.5,STATIC,100.0,NA,NA,"[4.831784450701606, 1.2234715597460664]",-0.002014218652529384,-5.161550858256684,-8.944743989552329,False
10,0.9,1.5,2.5,STATIC,100.0,NA,NA,"[2.862087490319399, 0.0]",-0.002023942983095856,0.75,-12.1379125096806,True
10,0.9,1.5,2.5,STATIC,100.0,NA,NA,"[1.3995081963047302, 0.7929753680035233]",-0.11972367626178673,-0.35977552698869064,-12.807516435691745,False
10,0.9,1.5,2.5,STATIC,100.0,NA,NA,"[1.0452372527698568, 0.622740565918763]",-0.12185354644902545,0.09908836169072621,-13.33202218131138,True
10,0.9,1.5,2.5,STATIC,100.0,NA,NA,"[2.1039785719604147, 0.8586950429179916]",-0.011704189101586526,-1.056675970148083,-12.037326385121593,False
10,0.9,1.5,2.5,STATIC,100.0,NA,NA,"[3.0834313977840044, 1.5274412351104791]",-0.2628329264546366,-3.959760262609631,-10.389127367105516,False
10,0.9,1.5,2.5,STATIC,100.0,NA,NA,"[3.786530381541656, 1.153865992817854]",-0.05463614943354239,-3.619148638032531,-10.05960362564049,False
10,0.9,1.5,2.5,STATIC,100.0,NA,NA,"[1.749717594474409, 0.0]",-0.5358909489211773,0.75,-13.25028240552559,True
10,0.9,1.5,2.5,STATIC,100.0,NA,NA,"[1.2975071804985006, 0.33355969547127423]",-0.4869852182003696,0.3172039000011285,-13.368933124030224,True
10,0.9,1.5,2.5,STATIC,100.0,NA,NA,"[2.2968070611387517, 0.5666456902468263]",-0.030210115813657755,-0.5514758225227525,-12.136547248614422,False
10,0.9,1.5,2.5,STATIC,1000.0,NA,NA,"[1.1882994512482385, 0.5968254121607978]",-0.2036544560081385,0.04079269023832022,-13.214875136590964,True
10,0.9,1.5,2.5,STATIC,1000.0,NA,NA,"[0.6759471437238238, 3.599079172710376]",-0.00750684087710084,-1.6827872868294813,-10.7249736835658,False
10,0.9,1.5,2.5,STATIC,1000.0,NA,NA,"[8.033501886560282, 1.656264016300655]",-7.229384522281136e-05,-12.555600099593223,-5.3102340971390625,False
10,0.9,1.5,2.5,STATIC,1000.0,NA,NA,"[0.7048771606622686, 1.799150126673593]",-0.10596292675206255,-0.518179832894843,-12.495972712664138,False
10,0.9,1.5,2.5,STATIC,1000.0,NA,NA,"[2.980627875992499, 0.5601685434267568]",-0.021353272737426283,-0.9196539757919062,-11.459203580580745,False
10,0.9,1.5,2.5,STATIC,1000.0,NA,NA,"[2.184869545800873, 0.7717191846779157]",-0.013513470126077166,-0.9361057445130576,-12.043411269521211,False
10,0.9,1.5,2.5,STATIC,1000.0,NA,NA,"[1.5347634914827557, 0.07682549252942072]",-0.6406292628789917,0.6320910388506639,-13.388411015987824,True
10,0.9,1.5,2.5,STATIC,1000.0,NA,NA,"[0.0, 1.621179460043006]",-0.43395839827551036,0.75,-13.378820539956994,True
10,0.9,1.5,2.5,STATIC,1000.0,NA,NA,"[0.2654833721598977, 3.2112973368371778]",-0.0009000982596522624,-0.10254604599163286,-11.523219291002924,False
10,0.9,1.5,2.5,STATIC,1000.0,NA,NA,"[2.980216842983755, 1.9670241390386962]",-0.1670461216118808,-5.112158469718742,-10.052759017977548,False
10,0.9,1.5,2.5,STATIC,10000.0,NA,NA,"[3.1168749339131514, 2.170468036591822]",-0.10597395073713677,-6.015077418112743,-9.712657029495027,False
10,0.9,1.5,2.5,STATIC,10000.0,NA,NA,"[0.11924816312632736, 1.5180231779399718]",-0.44947119842763195,0.5689785244474683,-13.362728658933701,True
10,0.9,1.5,2.5,STATIC,10000.0,NA,NA,"[0.0, 1.018115792721641]",-0.3644616081803824,0.75,-13.981884207278359,True
10,0.9,1.5,2.5,STATIC,10000.0,NA,NA,"[1.4764446885920877, 0.695694338801249]",-0.18983132670136987,-0.2771542114066883,-12.827860972606663,False
10,0.9,1.5,2.5,STATIC,10000.0,NA,NA,"[6.08483466980855, 1.1291227772801706]",-0.09632863405995282,-6.1205254216649,-7.78604255291128,False
10,0.9,1.5,2.5,STATIC,10000.0,NA,NA,"[1.6448034363183803, 0.6822921654360228]",-0.18684441497193852,-0.372236498282279,-12.672904398245597,False
10,0.9,1.5,2.5,STATIC,10000.0,NA,NA,"[0.7850491175702037, 2.9896962223559247]",-0.05285535170887553,-1.5970583811634902,-11.225254660073873,False
10,0.9,1.5,2.5,STATIC,10000.0,NA,NA,"[1.7634033347275018, 0.49038605180263795]",-0.29020174308162533,-0.11474839905262524,-12.74621061346986,False
10,0.9,1.5,2.5,STATIC,10000.0,NA,NA,"[1.2555758665087657, 0.7911689589814812]",-0.09424214576010029,-0.24337265122801144,-12.953255174509753,False
10,0.9,1.5,2.5,STATIC,10000.0,NA,NA,"[2.694824743175316, 1.9067857725225243]",-0.1302352157817812,-4.3884534797283585,-10.39838948430216,False
10,0.9,1.75,2.0,STATIC,100.0,NA,NA,"[1.4078310081435426, 1.3747026418737556]",-5.6436061752860265e-05,-1.1853490062067207,-12.217466349982702,False
10,0.9,1.75,2.0,STATIC,100.0,NA,NA,"[5.07092902822598, 1.4673927132454494]",-0.0023091570969213018,-6.691044305403631,-8.46167825852857,False
10,0.9,1.75,2.0,STATIC,100.0,NA,NA,"[6.636253205526245, 0.0]",-0.002154105314615564,0.75,-8.363746794473755,True
10,0.9,1.75,2.0,STATIC,100.0,NA,NA,"[3.278609573215659, 2.037033303308017]",-0.13913799406030133,-5.928636889184781,-9.684357123476325,False
10,0.9,1.75,2.0,STATIC,100.0,NA,NA,"[0.5721790363534534, 0.4378204136067703]",-0.015263286619828703,0.49948833764660777,-13.990000550039776,True
10,0.9,1.75,2.0,STATIC,100.0,NA,NA,"[0.0, 1.6430992625279184]",-0.4258694673481743,0.75,-13.356900737472081,True
10,0.9,1.75,2.0,STATIC,100.0,NA,NA,"[1.4230075992361177, 0.0]",-0.6725925037677363,0.75,-13.576992400763881,True
10,0.9,1.75,2.0,STATIC,100.0,NA,NA,"[2.831887624109701, 3.109260918925949]",-0.0016128387689040556,-8.05507751643435,-9.05885145696435,False
10,0.9,1.75,2.0,STATIC,100.0,NA,NA,"[4.636832098581037, 1.2479194427753342]",-0.0018182570207335097,-5.03639292870403,-9.115248458643629,False
10,0.9,1.75,2.0,STATIC,100.0,NA,NA,"[2.2855710347264817, 0.04333899750560988]",-0.1413605065048738,0.6509456426270949,-12.671089967767909,True
10,0.9,1.75,2.0,STATIC,1000.0,NA,NA,"[0.9298182016920985, 0.5639235735597815]",-0.1038802419909599,0.22565359694086218,-13.50625822474812,True
10,0.9,1.75,2.0,STATIC,1000.0,NA,NA,"[2.519064733806963, 8.426129423512894]",-0.011049387245067604,-20.475965473264527,-4.0548058426801425,False
10,0.9,1.75,2.0,STATIC,1000.0,NA,NA,"[1.3254224648240778, 0.390052138112795]",-0.44180656615815866,0.23301613369263763,-13.284525397063128,True
10,0.9,1.75,2.0,STATIC,1000.0,NA,NA,"[0.5463913310227971, 0.44036905301333684]",-0.009407324209301259,0.5093861669827942,-14.013239615963865,True
10,0.9,1.75,2.0,STATIC,1000.0,NA,NA,"[1.2421880423739995, 0.5799340585812714]",-0.23830002222591598,0.029612847064922065,-13.177877899044729,True
10,0.9,1.75,2.0,STATIC,1000.0,NA,NA,"[1.798974985082081, 2.5694948695839313]",-0.10604137577262605,-3.8724569946782363,-10.631530145333988,False
10,0.9,1.75,2.0,STATIC,1000.0,NA,NA,"[6.194582251817508, 1.7843172769621316]",-0.13415139701672457,-10.303100135480966,-7.021100471220361,False
10,0.9,1.75,2.0,STATIC,1000.0,NA,NA,"[3.2489833694199115, 0.5986053173339172]",-0.027895019326948364,-1.1948587208642256,-11.152411313246171,False
10,0.9,1.75,2.0,STATIC,1000.0,NA,NA,"[1.5855686981264885, 0.7532157960213166]",-0.14813566173796466,-0.44427538910582576,-12.661215505852194,False
10,0.9,1.75,2.0,STATIC,1000.0,NA,NA,"[6.149451115506569, 3.086737265824052]",-2.8936926934568664e-05,-18.231739922597413,-5.763811618669379,False
10,0.9,1.75,2.0,STATIC,10000.0,NA,NA,"[1.3556527228541482, 0.01648208353306757]",-0.6714627226809955,0.7276560185800874,-13.627865193612784,True
10,0.9,1.75,2.0,STATIC,10000.0,NA,NA,"[0.35140384517601886, 0.5563416079303096]",-0.029852782446422907,0.5544994197418801,-14.092254546893672,True
10,0.9,1.75,2.0,STATIC,10000.0,NA,NA,"[0.7966726586065458, 0.4406698327140453]",-0.10723023925565343,0.3989303928039997,-13.762657508679409,True
10,0.9,1.75,2.0,STATIC,10000.0,NA,NA,"[3.7698675649059976, 3.0410314949380344]",-0.01966652802561272,-10.714285996624493,-8.189100940155967,False
10,0.9,1.75,2.0,STATIC,10000.0,NA,NA,"[1.592751281190628, 0.6761430297172117]",-0.19892430399924776,-0.32692767685020185,-12.73110568909216,False
10,0.9,1.75,2.0,STATIC,10000.0,NA,NA,"[9.845735242810802, 1.6601759566514454]",-0.06725169535304576,-15.595652925670272,-3.494088800537753,False
10,0.9,1.75,2.0,STATIC,10000.0,NA,NA,"[2.9262703233217016, 0.5506922267823995]",-0.017192250971419146,-0.8614743205172799,-11.523037449895899,False
10,0.9,1.75,2.0,STATIC,10000.0,NA,NA,"[2.0608591445403146, 2.116319208784022]",-0.0006256190693188798,-3.611435794188875,-10.822821646675663,False
10,0.9,1.75,2.0,STATIC,10000.0,NA,NA,"[3.118967020764135, 1.501473146210222]",-0.26222220959482834,-3.9330452255926485,-10.379559833025644,False
10,0.9,1.75,2.0,STATIC,10000.0,NA,NA,"[3.256986085384552, 0.5903691789956758]",-0.02616807946302871,-1.1728242012288177,-11.152644735619774,False
10,0.9,1.75,2.25,STATIC,100.0,NA,NA,"[4.73981808590678, 1.6702233460756957]",-1.5640558737120216e-05,-7.166554823233321,-8.589958568017524,False
10,0.9,1.75,2.25,STATIC,100.0,NA,NA,"[4.273289568077972, 0.8276564582159902]",-0.0173252589810303,-2.786815708846753,-9.899053973706037,False
10,0.9,1.75,2.25,STATIC,100.0,NA,NA,"[3.628994453953665, 1.2599763191482318]",-0.11678483934459226,-3.822447074301886,-10.111029226898104,False
10,0.9,1.75,2.25,STATIC,100.0,NA,NA,"[1.2284826586334894, 0.66961438331174]",-0.16251830580954646,-0.07260965787003071,-13.10190295805477,False
10,0.9,1.75,2.25,STATIC,100.0,NA,NA,"[3.1581209070871856, 0.7699502871521263]",-0.07020623645354816,-1.6815960992729124,-11.071928805760688,False
10,0.9,1.75,2.25,STATIC,100.0,NA,NA,"[2.4753228504567417, 4.709759963089166]",-0.0537485765017458,-10.908176456800913,-7.8149171864540925,False
10,0.9,1.75,2.25,STATIC,100.0,NA,NA,"[1.531075864079807, 0.7160010349104865]",-0.1755084018018054,-0.34625190320760924,-12.752923101009706,False
10,0.9,1.75,2.25,STATIC,100.0,NA,NA,"[2.0266410583092993, 0.4491554087866313]",-0.17963489742311226,-0.16027679300868436,-12.52420353290407,False
10,0.9,1.75,2.25,STATIC,100.0,NA,NA,"[6.422034571665145, 1.2598238311434269]",-0.1181100150285625,-7.340632197810718,-7.3181415971914285,False
10,0.9,1.75,2.25,STATIC,100.0,NA,NA,"[3.4899508556665078, 1.1130016505129545]",-0.12368714131799534,-3.1343210625659212,-10.397047493820537,False
10,0.9,1.75,2.25,STATIC,1000.0,NA,NA,"[0.9680157414096215, 0.3374392511803853]",-0.2999610585454814,0.4233534930879118,-13.694545007409992,True
10,0.9,1.75,2.25,STATIC,1000.0,NA,NA,"[0.4941052858939359, 0.46166889804842404]",-0.0008568996820789059,0.5218869571414451,-14.04422581605764,True
10,0.9,1.75,2.25,STATIC,1000.0,NA,NA,"[1.945773738730698, 0.5321975401528565]",-0.17740883713271685,-0.2855359974465044,-12.522028721116445,False
10,0.9,1.75,2.25,STATIC,1000.0,NA,NA,"[2.1773812210967622, 0.3573296454574648]",-0.13665559123951737,-0.028042859760247896,-12.465289133445772,False
10,0.9,1.75,2.25,STATIC,1000.0,NA,NA,"[2.6506870781483167, 2.0664995160184727]",-0.07709269859329881,-4.727643564109916,-10.28281340583321,False
10,0.9,1.75,2.25,STATIC,1000.0,NA,NA,"[2.580698727708152, 1.3178214987494292]",-0.13452478772922372,-2.650900265169102,-11.101479773542419,False
10,0.9,1.75,2.25,STATIC,1000.0,NA,NA,"[2.6571966237301616, 6.1332885066837886]",-0.004172339743791769,-15.547353512323166,-6.20951486958605,False
10,0.9,1.75,2.25,STATIC,1000.0,NA,NA,"[1.738020879950382, 6.339657294975986]",-0.10283824969036574,-10.268456750398022,-6.922321825073633,False
10,0.9,1.75,2.25,STATIC,1000.0,NA,NA,"[3.137296685869491, 1.6008585019125543]",-0.25799728911677783,-4.2723680725962545,-10.261844812217955,False
10,0.9,1.75,2.25,STATIC,1000.0,NA,NA,"[0.10389180000898879, 0.4106085644569105]",-0.03742270128752109,0.7073411371394647,-14.4854996355341,True
10,0.9,1.75,2.25,STATIC,10000.0,NA,NA,"[1.5816127205168806, 1.0824991232234842]",-0.021980243617393452,-0.9620943832386328,-12.335888156259635,False
10,0.9,1.75,2.25,STATIC,10000.0,NA,NA,"[3.119227615649082, 1.4330368045346806]",-0.258525612664705,-3.7199679749460914,-10.447735579816237,False
10,0.9,1.75,2.25,STATIC,10000.0,NA,NA,"[3.4910111502351793, 1.7229316373607466]",-0.17365796636493985,-5.26477355711932,-9.786057212404074,False
10,0.9,1.75,2.25,STATIC,10000.0,NA,NA,"[7.769799169002033, 2.34656532010954]",-0.027646508417381803,-17.482341274196095,-4.883635510888427,False
10,0.9,1.75,2.25,STATIC,10000.0,NA,NA,"[5.397011919348606, 1.636797215379083]",-0.02664370527856541,-8.083814080957518,-7.966190865272311,False
10,0.9,1.75,2.25,STATIC,10000.0,NA,NA,"[1.6422641655970867, 0.5473563503627665]",-0.28875581634916064,-0.1489037200127754,-12.810379484040148,False
10,0.9,1.75,2.25,STATIC,10000.0,NA,NA,"[1.7025304243255248, 1.5039595395007859]",-6.00740570627435e-05,-1.8105368729546938,-11.79351003617369,False
10,0.9,1.75,2.25,STATIC,10000.0,NA,NA,"[2.894365824424448, 1.9672057332226978]",-0.15586418219923304,-4.943813043851614,-10.138428442352854,False
10,0.9,1.75,2.25,STATIC,10000.0,NA,NA,"[2.0493885630808224, 1.4133052476283807]",-0.012279489041215006,-2.1464116106317133,-11.537306189290797,False
10,0.9,1.75,2.25,STATIC,10000.0,NA,NA,"[2.998484751267587, 1.6227493851474835]",-0.2527748035635936,-4.115789286493582,-10.37876586358493,False
10,0.9,1.75,2.5,STATIC,100.0,NA,NA,"[4.094029209793689, 0.0]",-0.10767575872732253,0.75,-10.905970790206311,True
10,0.9,1.75,2.5,STATIC,100.0,NA,NA,"[8.168500358598155, 0.19118398378063062]",-0.09222494643247188,-0.8116864400703052,-6.640315657621214,False
10,0.9,1.75,2.5,STATIC,100.0,NA,NA,"[2.370408411331859, 0.0]",-0.09955667271040441,0.75,-12.629591588668141,True
10,0.9,1.75,2.5,STATIC,100.0,NA,NA,"[1.9494995211967938, 0.44403960640412293]",-0.22494409628129997,-0.11565500007725049,-12.606460872399083,False
10,0.9,1.75,2.5,STATIC,100.0,NA,NA,"[1.5890754377963978, 1.0254275631836616]",-0.03357324864028633,-0.8794817538945705,-12.38549699901994,False
10,0.9,1.75,2.5,STATIC,100.0,NA,NA,"[2.8164520085521105, 0.0]",-0.0036971414235085318,0.75,-12.18354799144789,True
10,0.9,1.75,2.5,STATIC,100.0,NA,NA,"[1.8151192072963522, 0.5517336882859127]",-0.2249999212379765,-0.2514624149202187,-12.633147104417734,False
10,0.9,1.75,2.5,STATIC,100.0,NA,NA,"[0.3169806497467156, 0.1748344688956378]",-0.011132917985096252,0.6945808564513388,-14.508184881357646,True
10,0.9,1.75,2.5,STATIC,100.0,NA,NA,"[0.5601987523929157, 2.652461682258867]",-0.0009995125573378269,-0.7359057251714316,-11.787339565348217,False
10,0.9,1.75,2.5,STATIC,100.0,NA,NA,"[1.4591716756358175, 0.598367675735489]",-0.2663574980814242,-0.12312116404926299,-12.942460648628693,False
10,0.9,1.75,2.5,STATIC,1000.0,NA,NA,"[2.969395788729656, 2.6066208355004075]",-0.011229440835009357,-6.990088931749887,-9.423983375769936,False
10,0.9,1.75,2.5,STATIC,1000.0,NA,NA,"[1.3949460812733956, 0.8198234173443051]",-0.10431972039292323,-0.393609463360602,-12.7852305013823,False
10,0.9,1.75,2.5,STATIC,1000.0,NA,NA,"[4.633165669136517, 3.176092563679291]",-0.1526650991644904,-13.965363028038677,-7.190741767184193,False
10,0.9,1.75,2.5,STATIC,1000.0,NA,NA,"[1.9117831198646256, 0.4452055393702473]",-0.24533252653505236,-0.10113643503826475,-12.643011340765128,False
10,0.9,1.75,2.5,STATIC,1000.0,NA,NA,"[1.6922546371658855, 0.6675632356646973]",-0.18706172678453883,-0.37968698115504695,-12.640182127169417,False
10,0.9,1.75,2.5,STATIC,1000.0,NA,NA,"[4.14692096316709, 1.6601090592745613]",-0.016350828225656214,-6.134341059049275,-9.192969977558349,False
10,0.9,1.75,2.5,STATIC,1000.0,NA,NA,"[3.095239062391173, 1.3703637539581304]",-0.2514247663975797,-3.4916034209362117,-10.534397183650697,False
10,0.9,1.75,2.5,STATIC,1000.0,NA,NA,"[2.3966384483485803, 0.6595459461840985]",-0.0027520066609271953,-0.830693173077254,-11.943815605467321,False
10,0.9,1.75,2.5,STATIC,1000.0,NA,NA,"[0.7342944134652727, 1.6831739338544285]",-0.11638327987294037,-0.48594521651967315,-12.582531652680299,False
10,0.9,1.75,2.5,STATIC,1000.0,NA,NA,"[0.3907023312093827, 6.753944186747049]",-0.00038519378019331776,-1.8887817386201302,-7.855353482043569,False
10,0.9,1.75,2.5,STATIC,10000.0,NA,NA,"[3.089895324349804, 1.5932119648110232]",-0.25983959072740476,-4.172858200767745,-10.316892710839173,False
10,0.9,1.75,2.5,STATIC,10000.0,NA,NA,"[4.379844437916384, 1.6689132069138006]",-0.0018900917194799283,-6.559580226666606,-8.951242355169814,False
10,0.9,1.75,2.5,STATIC,10000.0,NA,NA,"[7.76704013303907, 0.12038505362256369]",-0.12312639731804619,-0.18503554290451263,-7.112574813338366,False
10,0.9,1.75,2.5,STATIC,10000.0,NA,NA,"[1.0138131546780933, 0.691649545686194]",-0.06987823507323727,0.048796592156209684,-13.294537299635714,True
10,0.9,1.75,2.5,STATIC,10000.0,NA,NA,"[4.091495386390236, 1.3878774970377536]",-0.02054781843531861,-4.928494376004798,-9.52062711657201,False
10,0.9,1.75,2.5,STATIC,10000.0,NA,NA,"[0.7110220003891214, 1.9554083477319055]",-0.06576263331632118,-0.6403383549819261,-12.333569651878973,False
10,0.9,1.75,2.5,STATIC,10000.0,NA,NA,"[3.462395703122849, 2.60113334287225]",-0.005409433778750235,-8.256152909610451,-8.9364709540049,False
10,0.9,1.75,2.5,STATIC,10000.0,NA,NA,"[4.293878123980015, 0.9032734469795436]",-0.010613452888882234,-3.128546093957484,-9.802848429040441,False
10,0.9,1.75,2.5,STATIC,10000.0,NA,NA,"[2.750489759434955, 1.7359916000127864]",-0.18579364731333525,-4.024827118300271,-10.51351864055226,False
10,0.9,1.75,2.5,STATIC,10000.0,NA,NA,"[1.8342369996680254, 3.3998373844801857]",-0.14605949463548643,-5.486107523468123,-9.765925615851788,False
10,0.9,2.0,2.0,STATIC,100.0,NA,NA,"[3.1067290269979226, 4.175630263993817]",-0.081469873168024,-12.22255174716059,-7.71764070900826,False
10,0.9,2.0,2.0,STATIC,100.0,NA,NA,"[0.0, 0.7284290022822192]",-0.19063698512140506,0.75,-14.271570997717781,True
10,0.9,2.0,2.0,STATIC,100.0,NA,NA,"[7.155034883362787, 1.6987688500329619]",-0.020954771294033135,-11.40475038075593,-6.146196266604251,False
10,0.9,2.0,2.0,STATIC,100.0,NA,NA,"[3.5680055621646853, 2.199506971886354]",-0.049297461072149114,-7.097853109710515,-9.23248746594896,False
10,0.9,2.0,2.0,STATIC,100.0,NA,NA,"[2.3405090383498934, 0.5070587543804015]",-0.031997203213031455,-0.4367755976017682,-12.152432207269705,False
10,0.9,2.0,2.0,STATIC,100.0,NA,NA,"[3.3203330749965536, 2.8605438292718866]",-0.00039246902020247386,-8.74795828880874,-8.819123095731559,False
10,0.9,2.0,2.0,STATIC,100.0,NA,NA,"[0.2915748001344658, 1.819541453225353]",-0.2834450124922437,0.21946756443944226,-12.88888374664018,True
10,0.9,2.0,2.0,STATIC,100.0,NA,NA,"[3.0735583649720906, 1.2911455594926426]",-0.23633696076322344,-3.2184112347751817,-10.635296075535267,False
10,0.9,2.0,2.0,STATIC,100.0,NA,NA,"[3.2809975501492294, 0.6260944469453877]",-0.030903365295009713,-1.3042143465898537,-11.092908002905382,False
10,0.9,2.0,2.0,STATIC,100.0,NA,NA,"[3.7082147119196627, 1.6167317652105644]",-0.11563352741140628,-5.245188516981661,-9.675053522869772,False
10,0.9,2.0,2.0,STATIC,1000.0,NA,NA,"[2.5866148509811384, 0.9914493267137574]",-0.060705239715669636,-1.8144975524730556,-11.421935822305105,False
10,0.9,2.0,2.0,STATIC,1000.0,NA,NA,"[1.1298498629773364, 0.36646376948065607]",-0.3824073378856556,0.3359509602661226,-13.503686367542008,True
